acceptable,(adj.10),可以接受的;令人滿意的
background,(n.10),背景
bacon,(n.5),燻豬肉
bacteria,(n.8),細菌
badminton,(n.9),羽毛球
baggage,(n.7),行李
bait,(n.4),餌
balance,(n.7),平衡
bandage,(n.7),繃帶
bang,(n.4),猛擊;猛撞
barn,(n.4),穀倉;糧倉
barrel,(n.6),大桶
bay,(n.3),海灣
beast,(n.5),野獸
beggar,(n.6),乞丐
being,(n.5),存在;生存;生命;本質
belly,(n.5),腹部
benefit,(n.7),利益;好處
berry,(n.5),莓果
Bible,(n.5),聖經
billion,(n.7),(美國)十億
bingo,(n.5),賓果遊戲
biscuit,(n.7),(美國)小麵包
blame,(n.5),"責備,指責;責任"
blanket,(n.7),毯子
blouse,(n.6),女裝短上衣
boot,(n.4),(長筒)靴
border,(n.6),邊緣;邊境
bore,(n.4),令人討厭的人(或事物)
brake,(n.5),煞車
brass,(n.5),黃銅
bravery,(n.7),"勇敢,勇氣"
breast,(n.6),乳房
breath,(n.6),"呼吸,氣息;微風"
breeze,(n.6),微風
bride,(n.5),新娘
brook,(n.5),"小河,小溪"
broom,(n.5),掃帚
brow,(n.4),眉頭;眉毛
bubble,(n.6),"水泡,氣泡"
bucket,(n.6),水桶
bud,(n.3),葉芽;花蕾;少女
budget,(n.6),預算
buffalo,(n.7),水牛
buffet,(n.6),自助餐
bulb,(n.4),電燈泡
bull,(n.4),公牛
bullet,(n.6),子彈
bump,(n.4),重擊;猛撞
bunch,(n.5),"串,束"
burden,(n.6),重擔;負擔
burglar,(n.7),"夜賊,破門盜竊者"
bush,(n.4),灌木
buzz,(n.4),嗡嗡聲
cabin,(n.5),客艙
campus,(n.6),校園
cane,(n.4),藤條;手杖
canoe,(n.5),皮划
canyon,(n.6),峽谷
capital,(n.7),首都;首府;資本
capture,(n.7),佔領;獲得
carpenter,(n.9),"木工,木匠"
carriage,(n.8),運輸;運費
cast,(n.4),鑄型;模子;投;擲;拋
caterpillar,(n.11),履帶牽引車
cattle,(n.6),"牛;牲口,家畜"
centimeter,(n.10),公分
ceramics,(n.8),(當單數用)製陶業
chain,(n.5),鏈條;項圈
challenge,(n.9),挑戰;艱鉅的事
champion,(n.8),"優勝者,冠軍"
channel,(n.7),管道;頻道
chapter,(n.7),"(書籍的)章,回"
charm,(n.5),魅力
chat,(n.4),"閒談,聊天"
cheek,(n.5),臉頰;腮幫子
cheer,(n.5),喝采;鼓勵
cheese,(n.6),起司;乳酪
cherry,(n.6),櫻桃
chest,(n.5),"胸;箱子,盒子"
chew,(n.4),咀嚼
childhood,(n.9),幼時
chill,(n.5),"寒冷,寒氣"
chimney,(n.7),煙囪
China,(n.5),中國
chip,(n.4),晶片;屑片;炸洋芋片;籌碼
choke,(n.5),"窒息,噎"
chop,(n.4),肋骨肉
cigarette,(n.9),"香煙,紙煙"
circus,(n.6),馬戲團
click,(n.5),卡嗒聲
client,(n.6),"顧客,客戶"
clinic,(n.6),"診所,門診所"
clip,(n.4),夾;鉗;迴紋針
clue,(n.4),"線索,跡象,提示"
cocktail,(n.8),雞尾酒
coconut,(n.7),椰子;椰子肉
collar,(n.6),衣領
collection,(n.10),收集
college,(n.7),學院;大學
colony,(n.6),殖民地
column,(n.6),"(報紙的)欄,段;行"
comfort,(n.7),"安逸,舒適"
comma,(n.5),逗號;停頓
command,(n.7),命令
commercial,(n.10),商業廣告
committee,(n.9),委員會
comparison,(n.10),"比較,對照"
complaint,(n.9),抱怨;抗議;怨言
complex,(n.7),複合物
concern,(n.7),關懷
concert,(n.7),"音樂會,演奏會"
conclusion,(n.10),結論;推論
condition,(n.9),情況;條件
cone,(n.4),圓錐體;圓錐形
connection,(n.10),連接;聯絡;銜接
consideration,(n.13),考慮
constant,(n.8),"常數,衡量;不變的事物"
continent,(n.9),"大陸,陸地;大洲"
contract,(n.8),和約
couch,(n.5),長沙發
coward,(n.6),"懦夫,膽怯者"
cradle,(n.6),搖籃
crash,(n.5),相撞(事故)
crawl,(n.5),緩慢的行進
creator,(n.7),創造者;創作者
creature,(n.8),生物;動物
credit,(n.6),信用;貸方
crew,(n.4),全體船員
cricket,(n.7),蟋蟀
criminal,(n.8),罪犯
crown,(n.5),王冠
crutch,(n.6),丁形柺杖
cupboard,(n.8),食櫥;碗櫃
current,(n.7),水流;電流
cycle,(n.5),週期;循環
dairy,(n.5),牛奶店;牛奶及乳品業
dam,(n.3),水壩
darling,(n.7),心愛的人
dash,(n.4),"急衝,奔跑;破折號"
dealer,(n.6),業者;商人;發牌者
decade,(n.6),十;十年
deck,(n.4),"(船的) 艙面,甲板;(紙牌的)一副"
deed,(n.4),契據;證書
definition,(n.10),定義;釋義
delivery,(n.8),"投遞,傳送"
democracy,(n.9),民主
deposit,(n.7),存款
description,(n.11),敘述;形容
designer,(n.8),設計者;構思者;時裝設計師
detail,(n.6),細節;詳情
devil,(n.5),"魔鬼,惡魔"
dialogue,(n.8),對話;交談
diet,(n.4),飲食;特種飲食
dime,(n.4),一角硬幣
dip,(n.3),(價格的)下跌
dirt,(n.4),污物;爛泥;灰塵
disappointment,(n.14),"失望;掃興,沮喪"
disc,(n.4),圓盤;盤狀物;磁盤;鐵餅
disco,(n.5),迪斯科音樂
discotheque,(n.11),小舞廳;迪斯科舞廳
discount,(n.8),折扣
discovery,(n.9),發現
disease,(n.7),"病,疾病"
disk,(n.4),圓盤;(電腦)磁盤
dislike,(n.7),"不喜愛,厭惡"
ditch,(n.5),溝;壕溝
dive,(n.4),"俯衝,急劇下降"
dock,(n.4),碼頭
dodge,(n.5),躲閃;託詞
dose,(n.4),"(藥物等的)一劑,一服"
drain,(n.5),排水管
drip,(n.4),滴下;滴水聲
drunk,(n.5),"醉漢,酒鬼;酒宴,鬧飲"
due,(n.3),應得之物;應得權益;應付款;稅金
dump,(n.4),垃圾場
dust,(n.4),"灰塵,塵土"
earnings,(n.8),"收入,工資"
echo,(n.4),回聲;回響
edition,(n.7),版本
editor,(n.6),編者;校訂者
elbow,(n.5),肘部
election,(n.8),選舉
electricity,(n.11),電;電流
emergency,(n.9),緊急情況
emperor,(n.7),皇帝
employee,(n.8),"受雇者,雇工,雇員"
employer,(n.8),"雇主,雇用者"
employment,(n.10),雇用;受雇
engagement,(n.10),訂婚;諾言;雇用;交戰
engine,(n.6),引擎
engineer,(n.8),工程師
entry,(n.5),"進入,入場;入口"
envy,(n.4),妒忌;羨慕
escape,(n.6),逃跑;逃脫
evil,(n.4),"邪惡,罪惡"
excellence,(n.10),優秀;傑出;卓越
exchange,(n.8),交換;交流;交易所
exhibition,(n.10),展覽;展覽會
existence,(n.9),"存在,實在"
exit,(n.4),出口
expectation,(n.11),期待;預期
expense,(n.7),費用;支出;消耗
experiment,(n.10),實驗;試驗
export,(n.6),出口
expression,(n.10),表達;表示
extreme,(n.7),"極端,末端"
fable,(n.5),寓言
factor,(n.6),因素;要素
faint,(n.5),昏厥
fairy,(n.5),小妖精;仙女
faith,(n.5),"信念;信任,完全信賴"
fake,(n.4),冒牌貨;仿造品
fan,(n.3),風扇;扇子;迷友
fanatic,(n.7),狂熱者;盲信者
fancy,(n.5),愛好;迷戀;想像;怪念頭
fare,(n.4),"(交通工具的)票價,車(船)費"
fashion,(n.7),流行式樣;時尚
fate,(n.4),命運
faucet,(n.6),水龍頭
fax,(n.3),傳真通信
feather,(n.7),羽毛
feature,(n.7),"特徵,特色"
file,(n.4),"檔案,案卷"
firework,(n.8),煙火
fist,(n.4),拳;掌握;支配
flame,(n.5),火焰;火舌
flavor,(n.6),"味,味道"
flea,(n.4),跳蚤
flesh,(n.5),"肉,肌肉"
float,(n.5),漂游物;木筏
flock,(n.5),"(飛禽,牲畜等的)群;人群,群眾"
fold,(n.4),摺疊
folk,(n.4),人們
follower,(n.8),追隨者;信徒
forehead,(n.8),"額,前額"
fortune,(n.7),"財產,財富;巨款"
fountain,(n.8),泉水;噴泉;水源
freeze,(n.6),"結冰;凝固;(物價,工資等的)凍結"
friendship,(n.10),友誼
fry,(n.3),炸薯條
fund,(n.4),"資金,基金"
fur,(n.3),軟毛;毛皮製品
furniture,(n.9),傢俱
gallon,(n.6),加侖
gamble,(n.6),賭博;打賭
gang,(n.4),"一幫,一群;惡少幫"
gap,(n.3),"裂口,缺口"
garlic,(n.6),大蒜;蒜頭
gas,(n.3),瓦斯;汽油
gasoline,(n.8),汽油
gesture,(n.7),姿勢;表示
glance,(n.6),一瞥;掃視
glory,(n.5),"光榮,榮譽"
glow,(n.4),灼熱;光輝
gossip,(n.6),"閒話,聊天;流言蜚語"
governor,(n.8),州長
gown,(n.4),"(婦女穿的)長禮服;晨衣,睡袍"
grab,(n.4),"攫取,霸佔"
graduate,(n.8),大學畢業生
grain,(n.5),"穀物;(砂,鹽等的)粒,細粒"
gram,(n.4),公克
grasp,(n.5),"抓,緊握;抱"
grasshopper,(n.11),蚱蜢
greenhouse,(n.10),"溫室,暖房"
grin,(n.4),露齒的笑
grocery,(n.7),食品雜貨; 食品雜貨店
guardian,(n.8),"保護者,守護者;管理員"
guidance,(n.8),指導;引導;領導
gum,(n.3),口香糖
gym,(n.3),體育館;體育;體操
gymnasium,(n.9),體育館;健身房
hairdresser,(n.11),美髮師
hallway,(n.7),"玄關;門廳,走"
handful,(n.7),"少數,少量"
harbor,(n.6),"港灣,海港"
harm,(n.4),"損傷,傷害;危害"
harvest,(n.7),收穫
hatch,(n.5),(船的)艙口
hawk,(n.4),"鷹,隼"
hay,(n.3),(做飼料用的)乾草
headline,(n.8),(報紙等的)標題
headquarters,(n.12),"總部,總公司,總局"
heap,(n.4),"(一)堆,堆積"
heaven,(n.6),天國;上帝
heel,(n.4),"腳後跟,踵"
hell,(n.4),"地獄,冥府"
helmet,(n.6),盔;頭盔;鋼盔;帽盔;安全帽
hike,(n.4),徒步旅行
hint,(n.4),暗示
historian,(n.9),歷史學家
hive,(n.4),蜂房;蜂巢;熱鬧的場所
hollow,(n.6),"洞,穴;坑"
hometown,(n.8),故鄉;家鄉
honesty,(n.7),誠實
honor,(n.5),榮譽;名譽
horn,(n.4),角;觸角;喇叭
horror,(n.6),"恐怖,震驚,毛骨悚然"
housekeeper,(n.11),女管家
hug,(n.3),緊抱;擁抱
humankind,(n.9),人類
hush,(n.4),"靜寂,沈默"
hut,(n.3),小屋;臨時營房
ideal,(n.5),理想
identity,(n.8),身分
ignorance,(n.9),"無知,不學無術;愚昧"
image,(n.5),肖像影像
imagination,(n.11),想像力;創造力
import,(n.6),進口商品
individual,(n.10),個人;個體
inferior,(n.8),次品
injury,(n.6),傷害
inn,(n.3),"小旅館,客棧"
inspector,(n.9),檢查員;視察員;督察員
instruction,(n.11),"教學,講授"
introduction,(n.12),介紹;正式引見
inventor,(n.8),發明家
ivory,(n.5),象牙
jail,(n.4),監獄;拘留所
jar,(n.3),"罐,罈"
jaw,(n.3),頜;顎
jelly,(n.5),果凍;果醬
jet,(n.3),噴射;噴出物;噴射機
jewel,(n.5),寶石
jewelry,(n.7),(總稱)珠寶;首飾
journal,(n.7),日報;雜誌;期刊;日誌
journey,(n.7),旅行
jungle,(n.6),"(熱帶)叢林,密林"
junk,(n.4),廢棄的舊物
justice,(n.7),正義;公平
kangaroo,(n.8),袋鼠
kettle,(n.6),水壺
keyboard,(n.8),鍵盤
kidney,(n.6),腎臟
kilogram,(n.8),公斤
kilometer,(n.9),公里
kit,(n.3),成套工具;配套元件
km,(n.2),kilometer
knight,(n.6),"騎士,武士;護衛者"
knit,(n.4),編織衣物
knob,(n.4),球形突出物
knot,(n.4),花結;蝴蝶結
label,(n.5),貼紙;標籤;商標
lace,(n.4),鞋帶;帶子;花邊
ladder,(n.6),梯子
laughter,(n.8),笑;笑聲
laundry,(n.7),洗衣店;送洗的衣服
lawn,(n.4),"草坪,草地"
leak,(n.4),"(水,瓦斯等的)漏出;漏電"
leap,(n.4),"跳,跳躍"
leather,(n.7),皮革
leisure,(n.7),"閒暇,空暇時間"
lens,(n.4),透鏡;鏡片
liar,(n.4),說謊的人
liberty,(n.7),自由;自由權
librarian,(n.9),圖書館員
lifeboat,(n.8),救生艇
lifeguard,(n.9),救生員
lifetime,(n.8),"一生,終身"
lighthouse,(n.10),燈塔
limb,(n.4),肢;臂
linen,(n.5),"亞麻布製品(如床單,桌巾,內衣等)"
lipstick,(n.8),口紅
litter,(n.6),"廢棄物,零亂之物"
liver,(n.5),肝臟
load,(n.4),裝載;擔子;工作量
lobby,(n.5),大廳;門廊
lobster,(n.7),龍蝦
lollipop,(n.8),棒棒糖
lord,(n.4),"(大寫)上帝,基督"
loudspeaker,(n.11),"揚聲器,擴聲器,喇叭"
luggage,(n.7),行李
lullaby,(n.7),"催眠曲,搖籃曲"
lung,(n.4),"肺,肺臟"
magnet,(n.6),"磁鐵,磁石"
maid,(n.4),侍女;女僕
major,(n.5),主修
majority,(n.8),"過半數,大多數"
mall,(n.4),大規模購物中心
management,(n.10),管理;經營;處理
manager,(n.7),經理
mankind,(n.7),人類
manners,(n.7),"禮貌;規矩;風俗,習慣"
marble,(n.6),大理石
March,(n.5),三月
math,(n.4),數學
mathematics,(n.11),數學
mayor,(n.5),"市長,鎮長"
meadow,(n.6),"草地,牧草地"
meanwhile,(n.9),"其時,其間"
medal,(n.5),"獎章,紀念章,勳章"
media,(n.5),媒介物;新聞媒介
medium,(n.6),中間;中庸;媒體;工具;傳播媒介
membership,(n.10),會員身分
mention,(n.7),"提及,說起"
merchant,(n.8),商人
mess,(n.4),"混亂,凌亂的狀態"
microphone,(n.10),麥克風
microwave,(n.9),微波爐
might,(n.5),"力量,威力"
mike,(n.4),擴音器;麥克風
mill,(n.4),磨坊;銑床;銑刀
millionaire,(n.11),百萬富翁
miner,(n.5),礦工
minor,(n.5),未成年者;副科
minority,(n.8),少數;少數民族;未成年
miracle,(n.7),奇蹟
misery,(n.6),痛苦;不幸;悲慘;窮困
missile,(n.7),"飛彈,導彈"
mission,(n.7),"使節團;使命,任務"
mist,(n.4),薄霧;噴霧
mixture,(n.7),"混合,混和"
mob,(n.3),"暴民,烏合之眾"
moisture,(n.8),濕氣
monk,(n.4),修道士;僧侶
mood,(n.4),"心情,心境,情緒"
mop,(n.3),拖把
moral,(n.5),道德;品行
motel,(n.5),汽車旅館
motor,(n.5),"馬達,發動機"
murder,(n.6),"謀殺,兇殺"
muscle,(n.6),肌;肌肉
mushroom,(n.8),蘑菇
musical,(n.7),歌舞劇;音樂片
mystery,(n.7),"神祕,祕密"
nanny,(n.5),保姆
nap,(n.3),打盹兒
native,(n.6),"土著,原住民"
navy,(n.4),海軍
necessity,(n.9),必需品
necktie,(n.7),領帶
neighborhood,(n.12),近鄰
nerve,(n.5),神經
network,(n.7),電視網;電腦網絡
nickname,(n.8),"綽號,渾名"
noble,(n.5),貴族
novelist,(n.8),小說家
nun,(n.3),修女;尼姑
oak,(n.3),橡樹
occasion,(n.8),"場合,時刻"
operator,(n.8),接線生;運算符號
opportunity,(n.11),機會;良機
opposite,(n.8),對立物
origin,(n.6),起源;由來
original,(n.8),原著;原畫;原版
orphan,(n.6),孤兒
outline,(n.7),外形;輪廓
overcoat,(n.8),"外套,大衣"
ownership,(n.9),物主身分;所有權
pad,(n.3),"墊,襯墊;護墊;鞍墊"
pail,(n.4),桶;提桶
pal,(n.3),伙伴;好友
palace,(n.6),"皇宮,宮殿"
pancake,(n.7),"薄煎餅,薄烤餅"
panic,(n.5),"恐慌,驚慌"
parade,(n.6),"行列,遊行"
paradise,(n.8),樂園
parcel,(n.6),"小包,包裹"
passage,(n.7),"通行;走廊,過道"
passion,(n.7),"熱情,激情;酷愛"
passport,(n.8),護照;通行證;執照
password,(n.8),密碼;口令;暗語
patience,(n.8),耐心;忍耐;耐性;毅力
pause,(n.5),"暫停,間歇;躊躇,猶豫"
pavement,(n.8),鋪築過的地面;人行道
paw,(n.3),腳爪;爪子
pay,(n.3),薪俸;報酬;報償;懲罰
pea,(n.3),豌豆
peak,(n.4),山頂;頂端
pearl,(n.5),珍珠
peel,(n.4),"(水果,蔬菜等的)皮;(對蝦等的)殼"
peep,(n.4),窺視;偷看;一瞥
penny,(n.5),便士;一便士硬幣
performance,(n.11),演出;演奏;表演
permission,(n.10),"允許,許可,同意"
permit,(n.6),"許可證,執照"
personality,(n.11),"人格,品格"
pest,(n.4),",害蟲;有害的植物"
pickle,(n.6),醃黃瓜等的泡菜;鹽滷
pill,(n.4),"藥丸,藥片;(女用)口服避孕藥"
pilot,(n.5),(飛機等的)駕駛員
pine,(n.4),松樹
pint,(n.4),品脫(英美容量或液量名)
pit,(n.3),"窪坑,凹處;地窖"
pity,(n.4),憐憫;同情;憾事
plastic,(n.7),塑膠;塑膠製品;信用卡
plenty,(n.6),豐富;充足;大量
plug,(n.4),"塞子,栓;堵塞物"
plum,(n.4),洋李; 梅子
plumber,(n.7),"管子工,鉛管工"
pole,(n.4),柱;竿
politician,(n.10),政客
politics,(n.8),"黨派關係,手腕,權術"
poll,(n.4),"民意測驗;投票,選舉"
pony,(n.4),矮種馬;小馬
porcelain,(n.9),瓷;(總稱)瓷器
portion,(n.7),(一)部分
portrait,(n.8),"肖像,畫像;相片"
postage,(n.7),"郵資,郵費"
poster,(n.6),"招貼,海報,廣告(畫)"
postponement,(n.12),延期;延緩
pottery,(n.7),陶器
poverty,(n.7),"貧窮,貧困"
powder,(n.6),粉
prayer,(n.6),"祈禱,禱告"
preparation,(n.11),"準備,預備"
pressure,(n.8),壓力
priest,(n.6),牧師;神父
process,(n.7),"過程,進程"
product,(n.7),產品
profit,(n.6),"利潤,盈利;收益"
program,(n.7),節目
proof,(n.5),證據;物證;證明
property,(n.8),"財產,資產"
proposal,(n.8),提議;計劃;提案
protection,(n.10),保護
pub,(n.3),酒吧
punch,(n.5),"一種用酒,果汁,香料等調和的飲料"
quarrel,(n.7),爭吵
quote,(n.5),引文;報價
radar,(n.5),雷達
rag,(n.3),破布;抹布;破爛衣衫
raisin,(n.6),葡萄乾
rank,(n.4),"等級;地位,身分"
rate,(n.4),比率;價格
ray,(n.3),光線;輻射線
razor,(n.5),剃刀
reaction,(n.8),"反應,感應"
receipt,(n.7),"收據,收條"
receiver,(n.8),"受領人;收件人,收款人"
recorder,(n.8),錄影機;錄音機
regret,(n.6),"懊悔,悔恨;抱歉,遺憾;哀悼"
release,(n.7),"發行,發表;釋放,解放"
relief,(n.6),"緩和,減輕;解除"
religion,(n.8),宗教;宗教信仰
rent,(n.4),"租金,租費"
repair,(n.6),修理
replacement,(n.11),取代;接替
representative,(n.14),"代表,代理人"
republic,(n.8),共和國;共和政體
request,(n.7),"要求,請求"
reserve,(n.7),儲備(物);儲備金;保留(物);儲藏量
resource,(n.8),"資源;物力,財力"
response,(n.8),回答;答覆
responsibility,(n.14),責任
ribbon,(n.6),緞帶;絲帶
riddle,(n.6),"謎,謎語"
risk,(n.4),"危險,風險"
roar,(n.4),"吼,嘯;怒號;喧鬧聲"
roast,(n.5),烘烤;烤肉
robber,(n.6),"搶劫者,強盜"
robbery,(n.7),搶劫;盜取;搶劫案
robe,(n.4),"長袍,浴衣,睡袍;學士服"
rocket,(n.6),"飛彈,火箭"
romantic,(n.8),浪漫的人;愛幻想者
rot,(n.3),"腐爛,腐壞;腐敗,墮落"
rough,(n.5),高低不平的地面;粗製品;梗概;草圖
routine,(n.7),例行公事
rug,(n.3),小地毯;毛皮地毯
rumor,(n.5),"謠言,謠傳"
rust,(n.4),"鏽,鐵鏽"
sack,(n.4),袋;粗布袋
sake,(n.4),理由;緣故;利益
saucer,(n.6),淺碟
sausage,(n.7),"香腸,臘腸"
saving,(n.6),"挽救;節儉,節約;儲金"
scale,(n.5),尺度;等級;級別
scarecrow,(n.9),稻草人;威嚇物
scarf,(n.5),圍巾
scatter,(n.7),消散;分散
schedule,(n.8),清單;目錄;時間表;課程表
scholar,(n.7),學者
scholarship,(n.11),獎學金
scoop,(n.5),勺子;戽斗
scout,(n.5),斥候;童子軍
scream,(n.6),尖叫;尖銳刺耳的聲音
screw,(n.5),"螺釘,螺絲釘"
scrub,(n.5),"擦洗,擦淨"
seal,(n.4),"圖章,印信;封(印)"
security,(n.8),"安全;保安;保障;證券,債券證券,債券"
separation,(n.10),分開;分離
sex,(n.3),性別;色情;性交;性慾;性感
shade,(n.5),蔭;陰涼處;陰暗
shadow,(n.6),蔭;陰暗處;影子
shame,(n.5),"羞恥(心),羞愧(感)"
shampoo,(n.7),洗髮精
shave,(n.5),"剃刀,刮鬍刀;修面"
shepherd,(n.8),牧羊人
shovel,(n.6),"鏟子,鐵鍬"
sigh,(n.4),"嘆氣,嘆息"
signal,(n.6),信號;暗號;交通指示燈
similarity,(n.10),類似;相似
sin,(n.3),"罪孽,罪惡"
sip,(n.3),一小口
situation,(n.9),"處境,境遇"
skate,(n.5),冰鞋
ski,(n.3),滑雪屐
skip,(n.4),省略
skyscraper,(n.10),摩天樓
slave,(n.5),奴隸
sleeve,(n.6),袖子;袖套
slice,(n.5),薄片
slope,(n.5),傾斜;坡度
snap,(n.4),猛咬;突然折斷;劈啪聲;快照;活力
sore,(n.4),"痛處;瘡,潰瘍;傷心事"
sorrow,(n.6),"悲痛,悲哀,悲傷,憂傷"
spade,(n.5),鏟;鍬
spaghetti,(n.9),義大利麵條
spice,(n.5),"香料,調味品;少許,一點"
spill,(n.5),溢出;濺出;散落
spin,(n.4),旋轉;自旋
spit,(n.4),"唾液,口水"
spite,(n.5),"惡意,心術不良"
splash,(n.6),濺潑聲
sprain,(n.6),扭傷
spray,(n.5),浪花;噴霧
sprinkle,(n.8),稀疏小雨
spy,(n.3),間諜
squeeze,(n.7),榨;壓榨
stab,(n.4),"刺,戳;刺破的傷口"
stadium,(n.7),"體育場,運動場;球場;競技場"
staff,(n.5),(全體)職員;幕僚
stare,(n.5),"凝視,注視"
statue,(n.6),"雕像,塑像"
steady,(n.6),(關係確定的)情侶;固定支架
stepchild,(n.9),繼子(或繼女)
stepfather,(n.10),"繼父,後父"
stepmother,(n.10),"繼母,後母"
stereo,(n.6),立體音響裝置
sting,(n.5),螫針;刺
stir,(n.4),"撥動,攪拌"
stitch,(n.6),一針;(縫合傷口的)針線;針法
stocking,(n.8),長襪
stomach,(n.7),胃
stool,(n.5),凳子;擱腳凳;解大便
strategy,(n.8),"策略,計謀"
strength,(n.8),"力量,力氣"
strip,(n.5),"條,帶;脫衣舞"
structure,(n.9),結構;構造;建築物
studio,(n.6),"工作室,畫室;雕塑室;照相館"
stuff,(n.5),"材料,原料;物品"
style,(n.5),時尚;風格;文體
substance,(n.9),物質;主旨;要義
suburb,(n.6),郊區
suck,(n.4),"吸吮,吸食;一口"
suicide,(n.7),"自殺,自殺行為"
sum,(n.3),"總和,總計"
summary,(n.7),"總結,摘要"
summit,(n.6),頂峰;最高級會議
superior,(n.8),上司;長官
survey,(n.6),調查;調查報告
survival,(n.8),倖存;殘存
survivor,(n.8),"倖存者,生還者"
suspect,(n.7),嫌疑犯;可疑分子
suspicion,(n.9),"懷疑,疑心,猜疑"
sweat,(n.5),"汗,汗水"
swell,(n.5),"鼓起,膨脹"
switch,(n.6),"開關,電閘"
sword,(n.5),"劍,刀"
system,(n.6),系統
tablet,(n.6),藥片;小片
tack,(n.4),大頭釘;圖釘
tag,(n.3),標籤
tailor,(n.6),裁縫師
tap,(n.3),龍頭;竊聽器
tax,(n.3),稅;稅金
tease,(n.5),戲弄;賣弄風騷的女孩
technique,(n.9),技巧;技術
technology,(n.10),工藝學;工藝
temper,(n.6),情緒;脾氣;暴躁
temperature,(n.11),溫度
territory,(n.9),"領土,版圖"
text,(n.4),"正文,本文"
theory,(n.6),學說;論說
thirst,(n.6),"渴,口渴"
thread,(n.6),線
threat,(n.6),"威脅,恐嚇"
tickle,(n.6),呵癢;癢感;使人癢的東西
tide,(n.4),潮汐;潮水
timber,(n.6),木材;樹林
tissue,(n.6),紙巾;面紙;(動植物的)組織[
tobacco,(n.7),菸草;煙葉
ton,(n.3),噸
tortoise,(n.8),"陸龜;龜,烏龜"
toss,(n.4),擲幣賭勝負
tourism,(n.7),"旅遊,觀光"
tourist,(n.7),"旅遊者,觀光者"
tow,(n.3),"拖,拉;牽引;拖輪;拖曳車"
trace,(n.5),蹤跡
trader,(n.6),商人;交易人
trail,(n.5),"拖曳物,尾部"
transport,(n.9),交通工具
trash,(n.5),垃圾
traveler,(n.8),旅客;遊客
tray,(n.4),"盤子,托盤"
tremble,(n.7),"震顫,發抖"
trend,(n.5),"趨勢,傾向;時尚"
tribe,(n.5),部落;種族
troop,(n.5),"軍隊,部隊"
trunk,(n.5),樹幹;大血管
tub,(n.3),浴缸
tug,(n.3),"牽引,拖曳"
tulip,(n.5),鬱金香
tumble,(n.6),跌跤;墜落
tummy,(n.5),肚子
tune,(n.4),曲調;歌曲
tutor,(n.5),家庭教師
twig,(n.4),細枝;嫩枝
twin,(n.4),孿生兒
twist,(n.5),扭傷;曲解
typewriter,(n.10),打字機
union,(n.5),工會;結合
unity,(n.5),整體;一貫性
universe,(n.8),宇宙
upset,(n.5),翻倒;傾覆
van,(n.3),有蓋小貨車
variety,(n.7),"多樣化,變化"
vase,(n.4),花瓶
vehicle,(n.7),車輛;飛行器;傳播媒介;工具
verse,(n.5),詩;韻文
vest,(n.4),背心
vice-president,(n.14),副(總統、校長、總裁等)
victim,(n.6),受害者
violence,(n.8),暴力行為
violet,(n.6),紫蘿蘭
vision,(n.6),視力;視覺;洞察力
vitamin,(n.7),維他命
volume,(n.6),"卷,冊"
wag,(n.3),搖擺; 愛說笑打趣的人
wage,(n.4),薪水;報酬
wages,(n.5),代價;報償;工資總額
wagon,(n.5),運貨馬車
wander,(n.6),遊蕩;徘徊
warmth,(n.6),溫暖;親切;熱情
wax,(n.3),蠟;蜂蠟;耳垢
wealth,(n.6),財富;大量
weave,(n.5),"織法,編法"
web,(n.3),蜘蛛網;網狀物
weed,(n.4),雜草;野草
weep,(n.4),哭泣
wheat,(n.5),小麥
whip,(n.4),抽打;拍擊
whistle,(n.7),口哨;警笛
willow,(n.6),柳
wink,(n.4),眨眼;瞬間
wipe,(n.4),"擦,揩"
wisdom,(n.6),"智慧,才智;名言"
wrap,(n.4),覆蓋物
wrist,(n.5),手腕
X-ray,(n.5),X光照片
yawn,(n.4),呵欠
yell,(n.4),叫喊;吼叫;歡呼
yolk,(n.4),蛋黃
youngster,(n.9),年輕人
zipper,(n.6),拉鍊
zone,(n.4),地區;時區;(地)層
